QualifiedName,ModifiedName,CBO,DIT,WMC,LOC,LCOM
org.apache.pdfbox.preflight.exception.ValidationException,org/apache/pdfbox/preflight/exception/ValidationException.java-2.0.26,0,0,0,17,0
org.apache.pdfbox.preflight.font.CIDType0FontValidator,org/apache/pdfbox/preflight/font/CIDType0FontValidator.java-2.0.26,5,3,3,9,0
org.apache.pdfbox.preflight.font.CIDType2FontValidator,org/apache/pdfbox/preflight/font/CIDType2FontValidator.java-2.0.26,5,3,3,9,0
org.apache.pdfbox.preflight.font.DescendantFontValidator<T>,org/apache/pdfbox/preflight/font/DescendantFontValidator<T>.java-2.0.26,11,2,15,46,0
org.apache.pdfbox.preflight.font.FontValidator<T>,org/apache/pdfbox/preflight/font/FontValidator<T>.java-2.0.26,4,0,5,14,1
org.apache.pdfbox.preflight.font.SimpleFontValidator<T>,org/apache/pdfbox/preflight/font/SimpleFontValidator<T>.java-2.0.26,7,1,12,47,0.5
org.apache.pdfbox.preflight.font.TrueTypeFontValidator,org/apache/pdfbox/preflight/font/TrueTypeFontValidator.java-2.0.26,10,2,9,19,0
org.apache.pdfbox.preflight.font.Type0FontValidator,org/apache/pdfbox/preflight/font/Type0FontValidator.java-2.0.26,19,1,41,141,0.35
org.apache.pdfbox.preflight.font.Type1FontValidator,org/apache/pdfbox/preflight/font/Type1FontValidator.java-2.0.26,12,2,11,21,0
org.apache.pdfbox.preflight.font.Type3FontValidator,org/apache/pdfbox/preflight/font/Type3FontValidator.java-2.0.26,22,1,46,182,0.296
org.apache.pdfbox.preflight.font.container.CIDType0Container,org/apache/pdfbox/preflight/font/container/CIDType0Container.java-2.0.26,1,1,2,6,0
org.apache.pdfbox.preflight.font.container.CIDType2Container,org/apache/pdfbox/preflight/font/container/CIDType2Container.java-2.0.26,1,1,2,6,0
org.apache.pdfbox.preflight.font.container.FontContainer<T>,org/apache/pdfbox/preflight/font/container/FontContainer<T>.java-2.0.26,5,0,18,61,0.778
org.apache.pdfbox.preflight.font.container.TrueTypeContainer,org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java-2.0.26,1,1,3,9,0
org.apache.pdfbox.preflight.font.container.Type0Container,org/apache/pdfbox/preflight/font/container/Type0Container.java-2.0.26,1,1,7,26,0
org.apache.pdfbox.preflight.font.container.Type1Container,org/apache/pdfbox/preflight/font/container/Type1Container.java-2.0.26,1,1,3,9,0
org.apache.pdfbox.preflight.font.container.Type3Container,org/apache/pdfbox/preflight/font/container/Type3Container.java-2.0.26,1,1,2,6,0
org.apache.pdfbox.preflight.font.descriptor.CIDType0DescriptorHelper,org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java-2.0.26,14,1,12,32,0
org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper,org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java-2.0.26,13,1,10,26,0
org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper<T>,org/apache/pdfbox/preflight/font/descriptor/FontDescriptorHelper<T>.java-2.0.26,17,0,27,119,0.5
org.apache.pdfbox.preflight.font.descriptor.TrueTypeDescriptorHelper,org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java-2.0.26,12,1,10,33,0
org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper,org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java-2.0.26,11,1,13,40,0
org.apache.pdfbox.preflight.font.util.FontMetaDataValidation,org/apache/pdfbox/preflight/font/util/FontMetaDataValidation.java-2.0.26,0,0,0,59,0
org.apache.pdfbox.preflight.font.util.GlyphDetail,org/apache/pdfbox/preflight/font/util/GlyphDetail.java-2.0.26,1,0,5,14,0.333
org.apache.pdfbox.preflight.font.util.GlyphException,org/apache/pdfbox/preflight/font/util/GlyphException.java-2.0.26,0,0,1,19,0
org.apache.pdfbox.preflight.font.util.PreflightType3Stream,org/apache/pdfbox/preflight/font/util/PreflightType3Stream.java-2.0.26,6,2,3,53,1.6
org.apache.pdfbox.preflight.graphic.ColorSpaceHelper,org/apache/pdfbox/preflight/graphic/ColorSpaceHelper.java-2.0.26,0,1,1,2,0
org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory,org/apache/pdfbox/preflight/graphic/ColorSpaceHelperFactory.java-2.0.26,6,0,3,11,0
org.apache.pdfbox.preflight.graphic.ColorSpaces,org/apache/pdfbox/preflight/graphic/ColorSpaces.java-2.0.26,0,0,0,11,0
org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper,org/apache/pdfbox/preflight/graphic/DeviceColorSpaceHelper.java-2.0.26,6,1,7,25,0
org.apache.pdfbox.preflight.graphic.ICCProfileWrapper,org/apache/pdfbox/preflight/graphic/ICCProfileWrapper.java-2.0.26,10,0,15,51,0
org.apache.pdfbox.preflight.graphic.NoPatternColorSpaceHelper,org/apache/pdfbox/preflight/graphic/NoPatternColorSpaceHelper.java-2.0.26,4,1,2,7,0
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper,org/apache/pdfbox/preflight/graphic/StandardColorSpaceHelper.java-2.0.26,20,0,75,234,0.5
org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation,org/apache/pdfbox/preflight/metadata/PDFAIdentificationValidation.java-2.0.26,0,0,0,34,0
org.apache.pdfbox.preflight.metadata.RDFAboutAttributeConcordanceValidation,org/apache/pdfbox/preflight/metadata/RDFAboutAttributeConcordanceValidation.java-2.0.26,3,0,7,16,0
org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation,org/apache/pdfbox/preflight/metadata/SynchronizedMetaDataValidation.java-2.0.26,1,0,3,192,0
org.apache.pdfbox.preflight.metadata.UniquePropertiesValidation,org/apache/pdfbox/preflight/metadata/UniquePropertiesValidation.java-2.0.26,0,0,0,27,0
org.apache.pdfbox.preflight.metadata.XpacketParsingException,org/apache/pdfbox/preflight/metadata/XpacketParsingException.java-2.0.26,1,0,1,12,0
org.apache.pdfbox.preflight.parser.PreflightParser,org/apache/pdfbox/preflight/parser/PreflightParser.java-2.0.26,29,3,116,369,0.891
org.apache.pdfbox.preflight.parser.XmlResultParser,org/apache/pdfbox/preflight/parser/XmlResultParser.java-2.0.26,0,0,0,100,0
org.apache.pdfbox.preflight.process.AbstractProcess,org/apache/pdfbox/preflight/process/AbstractProcess.java-2.0.26,2,0,1,30,0
org.apache.pdfbox.preflight.process.AcroFormValidationProcess,org/apache/pdfbox/preflight/process/AcroFormValidationProcess.java-2.0.26,14,1,13,48,0
org.apache.pdfbox.preflight.process.BookmarkValidationProcess,org/apache/pdfbox/preflight/process/BookmarkValidationProcess.java-2.0.26,14,1,46,122,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess,org/apache/pdfbox/preflight/process/CatalogValidationProcess.java-2.0.26,14,1,25,173,0
org.apache.pdfbox.preflight.process.EmptyValidationProcess,org/apache/pdfbox/preflight/process/EmptyValidationProcess.java-2.0.26,1,0,1,3,0
org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess,org/apache/pdfbox/preflight/process/FileSpecificationValidationProcess.java-2.0.26,8,1,5,19,0
org.apache.pdfbox.preflight.process.MetadataValidationProcess,org/apache/pdfbox/preflight/process/MetadataValidationProcess.java-2.0.26,18,1,29,131,0
org.apache.pdfbox.preflight.process.PageTreeValidationProcess,org/apache/pdfbox/preflight/process/PageTreeValidationProcess.java-2.0.26,9,1,6,25,0
org.apache.pdfbox.preflight.process.StreamValidationProcess,org/apache/pdfbox/preflight/process/StreamValidationProcess.java-2.0.26,15,1,34,148,0
org.apache.pdfbox.preflight.process.TrailerValidationProcess,org/apache/pdfbox/preflight/process/TrailerValidationProcess.java-2.0.26,14,1,63,176,0
org.apache.pdfbox.preflight.process.ValidationProcess,org/apache/pdfbox/preflight/process/ValidationProcess.java-2.0.26,1,1,1,2,0
org.apache.pdfbox.preflight.process.XRefValidationProcess,org/apache/pdfbox/preflight/process/XRefValidationProcess.java-2.0.26,5,1,3,8,0
org.apache.pdfbox.preflight.process.reflect.ActionsValidationProcess,org/apache/pdfbox/preflight/process/reflect/ActionsValidationProcess.java-2.0.26,8,1,4,16,0
org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess,org/apache/pdfbox/preflight/process/reflect/AnnotationValidationProcess.java-2.0.26,8,1,4,15,0
org.apache.pdfbox.preflight.process.reflect.DestinationValidationProcess,org/apache/pdfbox/preflight/process/reflect/DestinationValidationProcess.java-2.0.26,12,1,14,46,0
org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess,org/apache/pdfbox/preflight/process/reflect/ExtGStateValidationProcess.java-2.0.26,14,1,37,106,0
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess,org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java-2.0.26,11,1,15,31,0
org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess,org/apache/pdfbox/preflight/process/reflect/GraphicObjectPageValidationProcess.java-2.0.26,8,1,10,19,0
org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess,org/apache/pdfbox/preflight/process/reflect/ResourcesValidationProcess.java-2.0.26,16,1,20,73,0
org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess,org/apache/pdfbox/preflight/process/reflect/ShadingPatternValidationProcess.java-2.0.26,12,1,7,30,0
org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess,org/apache/pdfbox/preflight/process/reflect/SinglePageValidationProcess.java-2.0.26,22,1,24,73,0
org.apache.pdfbox.preflight.process.reflect.TilingPatternValidationProcess,org/apache/pdfbox/preflight/process/reflect/TilingPatternValidationProcess.java-2.0.26,11,1,8,33,0
org.apache.pdfbox.preflight.utils.ByteArrayDataSource,org/apache/pdfbox/preflight/utils/ByteArrayDataSource.java-2.0.26,0,0,0,21,0
org.apache.pdfbox.preflight.utils.COSUtils,org/apache/pdfbox/preflight/utils/COSUtils.java-2.0.26,9,0,24,132,0
org.apache.pdfbox.preflight.utils.ContextHelper,org/apache/pdfbox/preflight/utils/ContextHelper.java-2.0.26,0,0,1,38,0
org.apache.pdfbox.preflight.utils.FilterHelper,org/apache/pdfbox/preflight/utils/FilterHelper.java-2.0.26,0,0,1,35,0
org.apache.pdfbox.preflight.utils.RenderingIntents,org/apache/pdfbox/preflight/utils/RenderingIntents.java-2.0.26,0,0,1,12,0
org.apache.pdfbox.preflight.xobject.AbstractXObjValidator,org/apache/pdfbox/preflight/xobject/AbstractXObjValidator.java-2.0.26,8,0,13,38,0.333
org.apache.pdfbox.preflight.xobject.XObjFormValidator,org/apache/pdfbox/preflight/xobject/XObjFormValidator.java-2.0.26,13,1,19,55,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator,org/apache/pdfbox/preflight/xobject/XObjImageValidator.java-2.0.26,13,1,21,58,0
org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator,org/apache/pdfbox/preflight/xobject/XObjPostscriptValidator.java-2.0.26,2,1,2,5,0
org.apache.pdfbox.preflight.xobject.XObjectValidator,org/apache/pdfbox/preflight/xobject/XObjectValidator.java-2.0.26,0,1,1,2,0
org.apache.pdfbox.printing.Orientation,org/apache/pdfbox/printing/Orientation.java-2.0.26,0,0,0,4,0
org.apache.pdfbox.printing.PDFPageable,org/apache/pdfbox/printing/PDFPageable.java-2.0.26,2,0,7,74,0.889
org.apache.pdfbox.printing.PDFPrintable,org/apache/pdfbox/printing/PDFPrintable.java-2.0.26,6,0,14,107,0.929
org.apache.pdfbox.printing.Scaling,org/apache/pdfbox/printing/Scaling.java-2.0.26,0,0,0,5,0
org.apache.pdfbox.rendering.CIDType0Glyph2D,org/apache/pdfbox/rendering/CIDType0Glyph2D.java-2.0.26,2,0,2,27,0
org.apache.pdfbox.rendering.Glyph2D,org/apache/pdfbox/rendering/Glyph2D.java-2.0.26,0,1,2,3,0
org.apache.pdfbox.rendering.GroupGraphics,org/apache/pdfbox/rendering/GroupGraphics.java-2.0.26,0,0,26,364,0
org.apache.pdfbox.rendering.ImageType,org/apache/pdfbox/rendering/ImageType.java-2.0.26,0,0,1,27,0
org.apache.pdfbox.rendering.PDFRenderer,org/apache/pdfbox/rendering/PDFRenderer.java-2.0.26,15,0,27,223,0.932
org.apache.pdfbox.rendering.PageDrawer,org/apache/pdfbox/rendering/PageDrawer.java-2.0.26,41,2,132,956,0.973
org.apache.pdfbox.rendering.PageDrawerParameters,org/apache/pdfbox/rendering/PageDrawerParameters.java-2.0.26,3,0,5,28,1
org.apache.pdfbox.rendering.RenderDestination,org/apache/pdfbox/rendering/RenderDestination.java-2.0.26,0,0,0,4,0
org.apache.pdfbox.rendering.SoftMask,org/apache/pdfbox/rendering/SoftMask.java-2.0.26,1,0,1,83,0
org.apache.pdfbox.rendering.TTFGlyph2D,org/apache/pdfbox/rendering/TTFGlyph2D.java-2.0.26,8,0,8,62,0.905
org.apache.pdfbox.rendering.TilingPaint,org/apache/pdfbox/rendering/TilingPaint.java-2.0.26,2,0,2,96,0
org.apache.pdfbox.rendering.TilingPaintFactory,org/apache/pdfbox/rendering/TilingPaintFactory.java-2.0.26,1,0,1,72,0
org.apache.pdfbox.rendering.Type1Glyph2D,org/apache/pdfbox/rendering/Type1Glyph2D.java-2.0.26,2,0,2,46,0
org.apache.pdfbox.text.LegacyPDFStreamEngine,org/apache/pdfbox/text/LegacyPDFStreamEngine.java-2.0.26,31,1,17,138,0
org.apache.pdfbox.text.PDFMarkedContentExtractor,org/apache/pdfbox/text/PDFMarkedContentExtractor.java-2.0.26,5,2,26,82,0
org.apache.pdfbox.text.PDFTextStripper,org/apache/pdfbox/text/PDFTextStripper.java-2.0.26,9,2,153,713,0.971
org.apache.pdfbox.text.PDFTextStripperByArea,org/apache/pdfbox/text/PDFTextStripperByArea.java-2.0.26,2,3,10,44,0
org.apache.pdfbox.text.TextPosition,org/apache/pdfbox/text/TextPosition.java-2.0.26,3,0,83,311,0.928
org.apache.pdfbox.text.TextPositionComparator,org/apache/pdfbox/text/TextPositionComparator.java-2.0.26,1,0,8,21,0
org.apache.pdfbox.tools.AngleCollector,org/apache/pdfbox/tools/AngleCollector.java-2.0.26,2,3,2,10,0
org.apache.pdfbox.tools.DecompressObjectstreams,org/apache/pdfbox/tools/DecompressObjectstreams.java-2.0.26,0,0,2,40,0
org.apache.pdfbox.tools.Decrypt,org/apache/pdfbox/tools/Decrypt.java-2.0.26,2,0,7,77,0
org.apache.pdfbox.tools.Encrypt,org/apache/pdfbox/tools/Encrypt.java-2.0.26,0,0,2,110,0
org.apache.pdfbox.tools.ExportFDF,org/apache/pdfbox/tools/ExportFDF.java-2.0.26,2,0,6,41,0
org.apache.pdfbox.tools.ExportXFDF,org/apache/pdfbox/tools/ExportXFDF.java-2.0.26,2,0,6,41,0
org.apache.pdfbox.tools.ExtractImages,org/apache/pdfbox/tools/ExtractImages.java-2.0.26,0,0,2,227,0
org.apache.pdfbox.tools.ExtractText,org/apache/pdfbox/tools/ExtractText.java-2.0.26,4,0,3,214,0
org.apache.pdfbox.tools.FilteredTextStripper,org/apache/pdfbox/tools/FilteredTextStripper.java-2.0.26,2,3,3,7,0
org.apache.pdfbox.tools.ImageToPDF,org/apache/pdfbox/tools/ImageToPDF.java-2.0.26,1,0,8,103,0.9
org.apache.pdfbox.tools.ImportFDF,org/apache/pdfbox/tools/ImportFDF.java-2.0.26,4,0,8,38,0
org.apache.pdfbox.tools.ImportXFDF,org/apache/pdfbox/tools/ImportXFDF.java-2.0.26,4,0,7,35,0
org.apache.pdfbox.tools.NullWriter,org/apache/pdfbox/tools/NullWriter.java-2.0.26,0,0,3,7,0
org.apache.pdfbox.tools.OverlayPDF,org/apache/pdfbox/tools/OverlayPDF.java-2.0.26,1,0,2,86,0
org.apache.pdfbox.tools.PDFBox,org/apache/pdfbox/tools/PDFBox.java-2.0.26,0,0,2,61,0
org.apache.pdfbox.tools.PDFMerger,org/apache/pdfbox/tools/PDFMerger.java-2.0.26,0,0,2,25,0
org.apache.pdfbox.tools.PDFSplit,org/apache/pdfbox/tools/PDFSplit.java-2.0.26,0,0,2,109,0
org.apache.pdfbox.tools.PDFText2HTML,org/apache/pdfbox/tools/PDFText2HTML.java-2.0.26,1,3,8,155,1
org.apache.pdfbox.tools.PDFToImage,org/apache/pdfbox/tools/PDFToImage.java-2.0.26,3,0,4,182,0
org.apache.pdfbox.tools.PrintPDF,org/apache/pdfbox/tools/PrintPDF.java-2.0.26,0,0,4,112,0
org.apache.pdfbox.tools.TextToPDF,org/apache/pdfbox/tools/TextToPDF.java-2.0.26,3,0,10,218,0.969
org.apache.pdfbox.tools.Version,org/apache/pdfbox/tools/Version.java-2.0.26,0,0,2,17,0
org.apache.pdfbox.tools.WriteDecodedDoc,org/apache/pdfbox/tools/WriteDecodedDoc.java-2.0.26,0,0,2,83,0
org.apache.pdfbox.tools.imageio.ImageIOUtil,org/apache/pdfbox/tools/imageio/ImageIOUtil.java-2.0.26,1,0,1,134,0
org.apache.pdfbox.tools.imageio.JPEGUtil,org/apache/pdfbox/tools/imageio/JPEGUtil.java-2.0.26,0,0,1,31,0
org.apache.pdfbox.tools.imageio.MetaUtil,org/apache/pdfbox/tools/imageio/MetaUtil.java-2.0.26,1,0,1,25,0
org.apache.pdfbox.tools.imageio.TIFFUtil,org/apache/pdfbox/tools/imageio/TIFFUtil.java-2.0.26,1,0,1,79,0
org.apache.pdfbox.util.Charsets,org/apache/pdfbox/util/Charsets.java-2.0.26,0,0,1,8,0
org.apache.pdfbox.util.DateConverter,org/apache/pdfbox/util/DateConverter.java-2.0.26,0,0,5,236,0
org.apache.pdfbox.util.Hex,org/apache/pdfbox/util/Hex.java-2.0.26,1,0,7,99,1
org.apache.pdfbox.util.IterativeMergeSort,org/apache/pdfbox/util/IterativeMergeSort.java-2.0.26,0,0,1,34,0
org.apache.pdfbox.util.Matrix,org/apache/pdfbox/util/Matrix.java-2.0.26,5,0,59,251,0.654
org.apache.pdfbox.util.NumberFormatUtil,org/apache/pdfbox/util/NumberFormatUtil.java-2.0.26,0,0,21,55,0.667
"org.apache.pdfbox.util.SmallMap<K,V>","org/apache/pdfbox/util/SmallMap<K,V>.java-2.0.26",0,0,10,161,0
org.apache.pdfbox.util.Vector,org/apache/pdfbox/util/Vector.java-2.0.26,0,0,4,14,0.333
org.apache.pdfbox.util.Version,org/apache/pdfbox/util/Version.java-2.0.26,0,0,1,15,0
org.apache.pdfbox.util.XMLUtil,org/apache/pdfbox/util/XMLUtil.java-2.0.26,0,0,1,34,0
org.apache.pdfbox.util.filetypedetector.ByteTrie<T>,org/apache/pdfbox/util/filetypedetector/ByteTrie<T>.java-2.0.26,0,0,10,40,0.5
org.apache.pdfbox.util.filetypedetector.FileType,org/apache/pdfbox/util/filetypedetector/FileType.java-2.0.26,0,0,0,18,0
org.apache.pdfbox.util.filetypedetector.FileTypeDetector,org/apache/pdfbox/util/filetypedetector/FileTypeDetector.java-2.0.26,2,0,2,40,0
org.apache.xmpbox.DateConverter,org/apache/xmpbox/DateConverter.java-2.0.26,0,0,1,164,0
org.apache.xmpbox.XMPMetadata,org/apache/xmpbox/XMPMetadata.java-2.0.26,12,0,24,141,0
org.apache.xmpbox.XmpConstants,org/apache/xmpbox/XmpConstants.java-2.0.26,0,0,1,17,0
org.apache.xmpbox.schema.AdobePDFSchema,org/apache/xmpbox/schema/AdobePDFSchema.java-2.0.26,4,4,10,60,0
org.apache.xmpbox.schema.DublinCoreSchema,org/apache/xmpbox/schema/DublinCoreSchema.java-2.0.26,5,4,20,172,0
org.apache.xmpbox.schema.ExifSchema,org/apache/xmpbox/schema/ExifSchema.java-2.0.26,2,4,2,172,0
org.apache.xmpbox.schema.PDFAExtensionSchema,org/apache/xmpbox/schema/PDFAExtensionSchema.java-2.0.26,2,4,2,10,0
org.apache.xmpbox.schema.PDFAIdentificationSchema,org/apache/xmpbox/schema/PDFAIdentificationSchema.java-2.0.26,6,4,14,84,0
org.apache.xmpbox.schema.PhotoshopSchema,org/apache/xmpbox/schema/PhotoshopSchema.java-2.0.26,8,4,38,256,0
org.apache.xmpbox.schema.TiffSchema,org/apache/xmpbox/schema/TiffSchema.java-2.0.26,3,4,4,83,0
org.apache.xmpbox.schema.XMPBasicJobTicketSchema,org/apache/xmpbox/schema/XMPBasicJobTicketSchema.java-2.0.26,6,4,4,39,0
org.apache.xmpbox.schema.XMPBasicSchema,org/apache/xmpbox/schema/XMPBasicSchema.java-2.0.26,8,4,21,165,0
org.apache.xmpbox.schema.XMPMediaManagementSchema,org/apache/xmpbox/schema/XMPMediaManagementSchema.java-2.0.26,10,4,32,188,0
org.apache.xmpbox.schema.XMPRightsManagementSchema,org/apache/xmpbox/schema/XMPRightsManagementSchema.java-2.0.26,6,4,9,66,0
org.apache.xmpbox.schema.XMPSchema,org/apache/xmpbox/schema/XMPSchema.java-2.0.26,13,3,33,373,0
org.apache.xmpbox.schema.XMPSchemaFactory,org/apache/xmpbox/schema/XMPSchemaFactory.java-2.0.26,1,0,1,34,0
org.apache.xmpbox.schema.XMPageTextSchema,org/apache/xmpbox/schema/XMPageTextSchema.java-2.0.26,1,4,1,10,0
org.apache.xmpbox.schema.XmpSchemaException,org/apache/xmpbox/schema/XmpSchemaException.java-2.0.26,0,0,0,6,0
org.apache.xmpbox.type.AbstractComplexProperty,org/apache/xmpbox/type/AbstractComplexProperty.java-2.0.26,1,1,4,35,0
org.apache.xmpbox.type.AbstractField,org/apache/xmpbox/type/AbstractField.java-2.0.26,2,0,2,26,0
org.apache.xmpbox.type.AbstractSimpleProperty,org/apache/xmpbox/type/AbstractSimpleProperty.java-2.0.26,0,1,0,25,0
org.apache.xmpbox.type.AbstractStructuredType,org/apache/xmpbox/type/AbstractStructuredType.java-2.0.26,1,2,1,59,0
org.apache.xmpbox.type.AgentNameType,org/apache/xmpbox/type/AgentNameType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.ArrayProperty,org/apache/xmpbox/type/ArrayProperty.java-2.0.26,1,2,1,23,0
org.apache.xmpbox.type.Attribute,org/apache/xmpbox/type/Attribute.java-2.0.26,0,0,0,22,0
org.apache.xmpbox.type.BadFieldValueException,org/apache/xmpbox/type/BadFieldValueException.java-2.0.26,0,0,0,6,0
org.apache.xmpbox.type.BooleanType,org/apache/xmpbox/type/BooleanType.java-2.0.26,0,2,0,26,0
org.apache.xmpbox.type.CFAPatternType,org/apache/xmpbox/type/CFAPatternType.java-2.0.26,1,3,1,10,0
org.apache.xmpbox.type.Cardinality,org/apache/xmpbox/type/Cardinality.java-2.0.26,0,0,2,7,1.6
org.apache.xmpbox.type.ChoiceType,org/apache/xmpbox/type/ChoiceType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.ComplexPropertyContainer,org/apache/xmpbox/type/ComplexPropertyContainer.java-2.0.26,1,0,10,56,0
org.apache.xmpbox.type.DateType,org/apache/xmpbox/type/DateType.java-2.0.26,0,2,0,41,0
org.apache.xmpbox.type.DefinedStructuredType,org/apache/xmpbox/type/DefinedStructuredType.java-2.0.26,1,3,1,12,0
org.apache.xmpbox.type.DeviceSettingsType,org/apache/xmpbox/type/DeviceSettingsType.java-2.0.26,1,3,1,10,0
org.apache.xmpbox.type.DimensionsType,org/apache/xmpbox/type/DimensionsType.java-2.0.26,1,3,1,10,0
org.apache.xmpbox.type.FlashType,org/apache/xmpbox/type/FlashType.java-2.0.26,1,3,1,14,0
org.apache.xmpbox.type.GPSCoordinateType,org/apache/xmpbox/type/GPSCoordinateType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.GUIDType,org/apache/xmpbox/type/GUIDType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.IntegerType,org/apache/xmpbox/type/IntegerType.java-2.0.26,0,2,0,18,0
org.apache.xmpbox.type.JobType,org/apache/xmpbox/type/JobType.java-2.0.26,1,3,1,25,0
org.apache.xmpbox.type.LayerType,org/apache/xmpbox/type/LayerType.java-2.0.26,4,3,1,23,0
org.apache.xmpbox.type.LocaleType,org/apache/xmpbox/type/LocaleType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.MIMEType,org/apache/xmpbox/type/MIMEType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.OECFType,org/apache/xmpbox/type/OECFType.java-2.0.26,1,3,1,12,0
org.apache.xmpbox.type.PDFAFieldType,org/apache/xmpbox/type/PDFAFieldType.java-2.0.26,1,3,1,19,0
org.apache.xmpbox.type.PDFAPropertyType,org/apache/xmpbox/type/PDFAPropertyType.java-2.0.26,1,3,1,24,0
org.apache.xmpbox.type.PDFASchemaType,org/apache/xmpbox/type/PDFASchemaType.java-2.0.26,2,3,3,24,0
org.apache.xmpbox.type.PDFATypeType,org/apache/xmpbox/type/PDFATypeType.java-2.0.26,2,3,2,28,0
org.apache.xmpbox.type.PartType,org/apache/xmpbox/type/PartType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.ProperNameType,org/apache/xmpbox/type/ProperNameType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.PropertiesDescription,org/apache/xmpbox/type/PropertiesDescription.java-2.0.26,0,0,1,10,0
org.apache.xmpbox.type.PropertyType,org/apache/xmpbox/type/PropertyType.java-2.0.26,2,1,2,5,0
org.apache.xmpbox.type.RationalType,org/apache/xmpbox/type/RationalType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.RealType,org/apache/xmpbox/type/RealType.java-2.0.26,0,2,0,18,0
org.apache.xmpbox.type.RenditionClassType,org/apache/xmpbox/type/RenditionClassType.java-2.0.26,0,3,0,4,0
org.apache.xmpbox.type.ResourceEventType,org/apache/xmpbox/type/ResourceEventType.java-2.0.26,1,3,1,41,0
org.apache.xmpbox.type.ResourceRefType,org/apache/xmpbox/type/ResourceRefType.java-2.0.26,2,3,2,173,0
org.apache.xmpbox.type.StructuredType,org/apache/xmpbox/type/StructuredType.java-2.0.26,0,1,2,5,0
org.apache.xmpbox.type.TextType,org/apache/xmpbox/type/TextType.java-2.0.26,0,2,0,16,0
org.apache.xmpbox.type.ThumbnailType,org/apache/xmpbox/type/ThumbnailType.java-2.0.26,4,3,1,41,0
org.apache.xmpbox.type.TypeMapping,org/apache/xmpbox/type/TypeMapping.java-2.0.26,6,0,6,201,0
org.apache.xmpbox.type.Types,org/apache/xmpbox/type/Types.java-2.0.26,0,0,5,36,1.211
org.apache.xmpbox.type.URIType,org/apache/xmpbox/type/URIType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.URLType,org/apache/xmpbox/type/URLType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.type.VersionType,org/apache/xmpbox/type/VersionType.java-2.0.26,2,3,3,35,0
org.apache.xmpbox.type.XPathType,org/apache/xmpbox/type/XPathType.java-2.0.26,0,3,0,3,0
org.apache.xmpbox.xml.DomHelper,org/apache/xmpbox/xml/DomHelper.java-2.0.26,0,0,1,33,0
org.apache.xmpbox.xml.DomXmpParser,org/apache/xmpbox/xml/DomXmpParser.java-2.0.26,3,0,5,461,0.75
org.apache.xmpbox.xml.PdfaExtensionHelper,org/apache/xmpbox/xml/PdfaExtensionHelper.java-2.0.26,19,0,39,140,0
org.apache.xmpbox.xml.XmpParsingException,org/apache/xmpbox/xml/XmpParsingException.java-2.0.26,0,0,1,16,0
org.apache.xmpbox.xml.XmpSerializationException,org/apache/xmpbox/xml/XmpSerializationException.java-2.0.26,0,0,0,6,0
org.apache.xmpbox.xml.XmpSerializer,org/apache/xmpbox/xml/XmpSerializer.java-2.0.26,0,0,1,119,0
